7824292;128;0
7825316;128;0
7826336;124;0
7827360;100;0
7828384;128;0
7829408;128;0
7830432;128;0
7831456;128;0
7832480;128;0
7833504;128;0
7834528;128;0
7835552;128;0
7836576;97;0
7837600;128;0
7838624;128;0
7839648;128;0
7840672;120;0
7841696;128;0
7842720;128;0
7843744;128;0
7844768;96;0
7845792;128;0
7846816;128;0
7847840;128;0
7848864;128;0
7849888;128;0
7850912;128;0
7851936;128;0
7852960;128;0
7853984;128;0
7855008;128;0
7856032;128;0
7857060;128;0
7858080;105;0
7859104;128;0
7860128;95;0
7861152;128;0
7862180;128;0
7863200;128;0
7864224;128;0
7865248;128;0
7866272;128;0
7867296;128;0
7868320;128;0
7869348;128;0
7870368;128;0
7871392;88;0
7872416;128;0
7873444;128;0
7874464;128;0
7875488;128;0
7876512;128;0
7877536;128;0
7878560;128;0
7879584;128;0
7880608;128;0
7881632;128;0
7882656;128;0
7883680;128;0
7884704;96;0
7885728;128;0
7886752;128;0
7887780;125;0
7888800;128;0
7889824;128;0
7890848;128;0
7891872;128;0
7892896;128;0
7893920;128;0
7894944;128;0
7895968;128;0
7896992;128;0
7898016;102;0
7899040;128;0
7900064;96;0
7901092;128;0
7902116;97;0
7903136;98;0
7904160;128;0
7905184;128;0
7906208;101;0
7907232;128;0
7908256;128;0
7909280;128;0
7910304;128;0
7911328;128;0
7912352;128;0
7913376;128;0
7914400;128;0
7915424;128;0
7916448;128;0
7917472;128;0
7918500;97;0
7919524;97;0
7920548;97;0
7921568;128;0
7922592;128;0
7923616;128;0
7924640;128;0
7925664;128;0
7926688;128;0
7927712;128;0
7928736;128;0
7929760;128;0
7930784;128;0
7931808;128;0
7932836;128;0
7933856;128;0
7934880;128;0
7935904;126;0
7936932;101;0
7937952;101;0
7938976;128;0
7940000;128;0
7941024;128;0
7942048;128;0
7943072;128;0
7944096;128;0
7945120;125;0
7946144;128;0
7947168;128;0
7948192;128;0
7949216;128;0
7950240;128;0
7951264;128;0
7952288;128;0
7953312;71;0
7954336;69;0
7955360;63;0
7956388;63;0
7957408;63;0
7958432;63;0
7959456;63;0
7960484;128;0
7961504;128;0
7962528;128;0
7963552;128;0
7964576;128;0
7965600;96;0
7966624;93;0
7967648;64;0
7968672;128;0
7969696;128;0
7970724;128;0
7971744;128;0
7972768;128;0
7973792;128;0
7974816;128;0
7975840;99;0
7976864;61;0
7977888;61;0
7978912;61;0
7979940;128;0
7980960;127;0
7981984;127;0
7983008;127;0
7984032;128;0
7985056;102;0
7986080;128;0
7987104;128;0
7988128;128;0
7989152;127;0
7990176;127;0
7991200;128;0
7992228;128;0
7993248;128;0
7994272;128;0
7995296;128;0
7996320;128;0
7997344;128;0
7998368;127;0
7999392;128;0
8000416;128;0
8001440;128;0
8002464;127;0
8003488;127;0
8004512;127;0
8005536;127;0
8006560;127;0
8007584;127;0
8008608;127;0
8009632;127;0
8010656;127;0
8011680;52;40
8012704;52;44
8013728;52;44
8014752;52;44
8015776;52;44
8016800;52;43
8017824;128;43
8018848;127;43
8019872;121;43
8020896;51;43
8021920;51;43
8022944;51;43
8023968;51;41
8024992;51;41
8026016;51;40
8027040;51;40
8028064;51;40
8029088;51;40
8030112;51;40
8031136;51;40
8032160;51;40
8033184;51;40
8034208;51;40
8035232;51;40
8036256;51;40
8037280;51;40
8038304;51;40
8039328;51;40
8040352;51;39
8041376;51;39
8042400;51;39
8043424;51;39
8044448;51;14
8045472;51;14
8046496;51;12
8047520;51;11
8048544;51;9
8049568;51;0
8050592;51;0
8051616;0;0
8052640;1;0
8053664;0;0
8054688;0;0
8055712;0;0
8056736;0;0
8057760;0;0
8058784;0;0
8059812;1;0
8060832;0;0
8061860;0;0
8062880;0;0
8063908;0;0
8064932;0;0
8065952;0;0
8066976;0;0
8068000;0;0
8069024;0;0
8070048;0;0
8071076;0;0
8072096;0;0
8073124;0;0
8074144;0;0
8075168;0;0
8076192;0;0
8077216;0;0
8078240;0;0
8079268;1;0
8080288;0;0
8081312;0;0
8082336;0;0
8083360;0;0
8084384;0;0
8085408;1;0
8086432;0;0
8087456;0;0
8088480;0;0
8089504;0;0
8090528;0;0
8091552;0;0
8092580;0;0
8093600;0;0
8094624;0;0
8095648;0;0
8096672;0;0
8097696;0;0
8098720;0;0
8099744;0;0
8100772;0;0
8101792;0;0
8102820;0;0
8103844;0;0
8104868;0;0
8105888;0;0
8106912;0;0
8107936;0;0
8108964;0;0
8109984;0;0
8111008;0;0
8112032;0;0
8113056;0;0
8114080;1;0
8115108;0;0
8116128;0;0
8117156;0;0
8118180;0;0
8119204;0;0
8120228;1;0
8121252;0;0
8122276;0;0
8123296;0;0
8124320;0;0
8125344;0;0
8126368;0;0
8127396;0;0
8128420;0;0
8129440;0;0
8130464;0;0
8131492;0;0
8132516;0;0
8133536;0;0
8134560;0;0
8135584;0;0
8136608;0;0
8137632;0;0
8138656;0;0
8139680;0;0
8140704;0;0
8141732;1;0
8142756;0;0
8143776;0;0
8144800;0;0
8145824;0;0
8146848;0;0
8147872;1;0
8148896;0;0
8149920;0;0
8150944;0;0
8151968;0;0
8152992;0;0
8154016;0;0
8155044;1;0
8156064;1;0
8157088;0;0
8158112;0;0
8159136;0;0
8160160;0;0
8161184;0;0
8162208;1;0
8163236;0;0
8164256;0;0
8165280;0;0
8166304;0;0
8167328;1;0
8168356;0;0
8169376;1;0
8170400;1;0
8171424;0;0
8172452;0;0
8173472;0;0
8174496;0;0
